TimeSlice	Time	LH_GemellusSuperior	LH_GemellusSuperior
2353	1.27062	0.0130574	86.9535
2354	1.27116	0.0130574	86.9538
2355	1.2717	0.0130574	86.954
2356	1.27224	0.0130574	86.9542
2357	1.27278	0.0130574	86.9545
2358	1.27332	0.0130573	86.9547
2359	1.27386	0.0130573	86.9549
2360	1.2744	0.0130573	86.9552
2361	1.27494	0.0130573	86.9554
2362	1.27548	0.0130573	86.9556
2363	1.27602	0.0130573	86.9558
2364	1.27656	0.0130572	86.9561
2365	1.2771	0.0130572	86.9563
2366	1.27764	0.0130572	86.9565
2367	1.27818	0.0130572	86.9567
2368	1.27872	0.0130572	86.9569
2369	1.27926	0.0130572	86.9571
2370	1.2798	0.0130571	86.9573
2371	1.28034	0.0130571	86.9575
2372	1.28088	0.0130571	86.9577
2373	1.28142	0.0130571	86.9579
2374	1.28196	0.0130571	86.9581
2375	1.2825	0.0130571	86.9583
2376	1.28304	0.013057	86.9586
2377	1.28358	0.013057	86.9588
2378	1.28412	0.013057	86.959
2379	1.28466	0.013057	86.9591
2380	1.2852	0.013057	86.9594
2381	1.28574	0.013057	86.9595
2382	1.28628	0.013057	86.9598
2383	1.28682	0.0130569	86.96
2384	1.28736	0.0130569	86.9602
2385	1.2879	0.0130569	86.9604
2386	1.28844	0.0130569	86.9606
2387	1.28898	0.0130569	86.9608
2388	1.28952	0.0130569	86.961
2389	1.29006	0.0130568	86.9612
2390	1.2906	0.0130568	86.9612
2391	1.29114	0.0130568	86.9612
2392	1.29168	0.0130568	86.9612
2393	1.29222	0.0130568	86.9612
2394	1.29276	0.0130568	86.9612
2395	1.2933	0.0130568	86.9612
2396	1.29384	0.0130568	86.9613
2397	1.29438	0.0130568	86.9613
2398	1.29492	0.0130568	86.9614
2399	1.29546	0.0130568	86.9615
2400	1.296	0.0130568	86.9615
2401	1.29654	0.0130568	86.9617
2402	1.29708	0.0130568	86.9618
2403	1.29762	0.0130568	86.962
2404	1.29816	0.0130568	86.9621
2405	1.2987	0.0130568	86.9623
2406	1.29924	0.0130567	86.9625
2407	1.29978	0.0130567	86.9627
2408	1.30032	0.0130567	86.963
2409	1.30086	0.0130567	86.9632
2410	1.3014	0.0130567	86.9635
2411	1.30194	0.0130567	86.9637
2412	1.30248	0.0130566	86.964
2413	1.30302	0.0130566	86.9643
2414	1.30356	0.0130566	86.9645
2415	1.3041	0.0130566	86.9648
2416	1.30464	0.0130565	86.9651
2417	1.30518	0.0130565	86.9653
2418	1.30572	0.0130565	86.9656
2419	1.30626	0.0130565	86.9659
2420	1.3068	0.0130565	86.9661
2421	1.30734	0.0130564	86.9664
2422	1.30788	0.0130564	86.9666
2423	1.30842	0.0130564	86.9669
2424	1.30896	0.0130564	86.9671
2425	1.3095	0.0130564	86.9674
2426	1.31004	0.0130564	86.9676
2427	1.31058	0.0130563	86.9678
2428	1.31112	0.0130563	86.968
2429	1.31166	0.0130563	86.9683
2430	1.3122	0.0130563	86.9685
2431	1.31274	0.0130563	86.9687
2432	1.31328	0.0130563	86.9689
2433	1.31382	0.0130562	86.9691
2434	1.31436	0.0130562	86.9693
2435	1.3149	0.0130562	86.9696
2436	1.31544	0.0130562	86.9698
2437	1.31598	0.0130562	86.97
2438	1.31652	0.0130562	86.9702
2439	1.31706	0.0130561	86.9704
2440	1.3176	0.0130561	86.9707
2441	1.31814	0.0130561	86.9709
2442	1.31868	0.0130561	86.9711
2443	1.31922	0.0130561	86.9713
2444	1.31976	0.013056	86.9716
2445	1.3203	0.013056	86.9718
2446	1.32084	0.013056	86.972
2447	1.32138	0.013056	86.9723
2448	1.32192	0.013056	86.9725
2449	1.32246	0.013056	86.9728
2450	1.323	0.0130559	86.973
2451	1.32354	0.0130559	86.9733
2452	1.32408	0.0130559	86.9735
2453	1.32462	0.0130559	86.9737
2454	1.32516	0.0130559	86.974
2455	1.3257	0.0130558	86.9742
2456	1.32624	0.0130558	86.9745
2457	1.32678	0.0130558	86.9747
2458	1.32732	0.0130558	86.9749
2459	1.32786	0.0130558	86.9752
2460	1.3284	0.0130558	86.9754
2461	1.32894	0.0130557	86.9756
2462	1.32948	0.0130557	86.9759
2463	1.33002	0.0130557	86.9761
2464	1.33056	0.0130557	86.9763
2465	1.3311	0.0130557	86.9765
2466	1.33164	0.0130557	86.9767
2467	1.33218	0.0130556	86.9769
2468	1.33272	0.0130556	86.9772
2469	1.33326	0.0130556	86.9774
2470	1.3338	0.0130556	86.9776
2471	1.33434	0.0130556	86.9778
2472	1.33488	0.0130556	86.978
2473	1.33542	0.0130555	86.9782
2474	1.33596	0.0130555	86.9784
2475	1.3365	0.0130555	86.9786
2476	1.33704	0.0130555	86.9787
2477	1.33758	0.0130555	86.9789
2478	1.33812	0.0130555	86.9791
2479	1.33866	0.0130555	86.9793
2480	1.3392	0.0130554	86.9795
2481	1.33974	0.0130554	86.9797
2482	1.34028	0.0130554	86.9799
2483	1.34082	0.0130554	86.9801
2484	1.34136	0.0130554	86.9803
2485	1.3419	0.0130554	86.9804
2486	1.34244	0.0130554	86.9806
2487	1.34298	0.0130553	86.9808
2488	1.34352	0.0130553	86.981
2489	1.34406	0.0130553	86.9812
2490	1.3446	0.0130553	86.9814
2491	1.34514	0.0130553	86.9816
2492	1.34568	0.0130553	86.9817
2493	1.34622	0.0130553	86.9819
2494	1.34676	0.0130552	86.9821
2495	1.3473	0.0130552	86.9823
2496	1.34784	0.0130552	86.9825
2497	1.34838	0.0130552	86.9827
2498	1.34892	0.0130552	86.9829
2499	1.34946	0.0130552	86.9831
2500	1.35	0.0130552	86.9833
2501	1.35054	0.0130552	86.9833
2502	1.35108	0.0130552	86.9833
2503	1.35162	0.0130552	86.9833
2504	1.35216	0.0130552	86.9833
2505	1.3527	0.0130552	86.9833
2506	1.35324	0.0130552	86.9833
2507	1.35378	0.0130551	86.9833
2508	1.35432	0.0130551	86.9834
2509	1.35486	0.0130551	86.9834
2510	1.3554	0.0130551	86.9835
2511	1.35594	0.0130551	86.9836
2512	1.35648	0.0130551	86.9837
2513	1.35702	0.0130551	86.9838
2514	1.35756	0.0130551	86.984
2515	1.3581	0.0130551	86.9842
2516	1.35864	0.0130551	86.9843
2517	1.35918	0.0130551	86.9845
2518	1.35972	0.013055	86.9847
2519	1.36026	0.013055	86.985
2520	1.3608	0.013055	86.9852
2521	1.36134	0.013055	86.9854
2522	1.36188	0.013055	86.9857
2523	1.36242	0.013055	86.9859
2524	1.36296	0.0130549	86.9861
2525	1.3635	0.0130549	86.9864
2526	1.36404	0.0130549	86.9866
2527	1.36458	0.0130549	86.9869
2528	1.36512	0.0130549	86.9872
2529	1.36566	0.0130548	86.9874
2530	1.3662	0.0130548	86.9876
2531	1.36674	0.0130548	86.9879
2532	1.36728	0.0130548	86.9881
2533	1.36782	0.0130548	86.9884
2534	1.36836	0.0130547	86.9886
2535	1.3689	0.0130547	86.9888
2536	1.36944	0.0130547	86.989
2537	1.36998	0.0130547	86.9893
2538	1.37052	0.0130547	86.9895
2539	1.37106	0.0130547	86.9897
2540	1.3716	0.0130546	86.9899
2541	1.37214	0.0130546	86.9901
2542	1.37268	0.0130546	86.9903
2543	1.37322	0.0130546	86.9905
2544	1.37376	0.0130546	86.9907
2545	1.3743	0.0130546	86.9909
2546	1.37484	0.0130546	86.9911
2547	1.37538	0.0130545	86.9913
2548	1.37592	0.0130545	86.9915
2549	1.37646	0.0130545	86.9917
2550	1.377	0.0130545	86.9919
2551	1.37754	0.0130545	86.9921
2552	1.37808	0.0130545	86.9923
2553	1.37862	0.0130544	86.9925
2554	1.37916	0.0130544	86.9927
2555	1.3797	0.0130544	86.993
2556	1.38024	0.0130544	86.9932
2557	1.38078	0.0130544	86.9934
2558	1.38132	0.0130544	86.9936
2559	1.38186	0.0130543	86.9938
2560	1.3824	0.0130543	86.994
2561	1.38294	0.0130543	86.9943
2562	1.38348	0.0130543	86.9945
2563	1.38402	0.0130543	86.9947
2564	1.38456	0.0130543	86.9949
2565	1.3851	0.0130542	86.9952
2566	1.38564	0.0130542	86.9954
2567	1.38618	0.0130542	86.9956
2568	1.38672	0.0130542	86.9958
2569	1.38726	0.0130542	86.9961
2570	1.3878	0.0130542	86.9963
2571	1.38834	0.0130541	86.9965
2572	1.38888	0.0130541	86.9967
2573	1.38942	0.0130541	86.9969
2574	1.38996	0.0130541	86.9971
2575	1.3905	0.0130541	86.9973
2576	1.39104	0.0130541	86.9975
2577	1.39158	0.013054	86.9977
2578	1.39212	0.013054	86.9979
2579	1.39266	0.013054	86.9981
2580	1.3932	0.013054	86.9983
2581	1.39374	0.013054	86.9985
2582	1.39428	0.013054	86.9987
2583	1.39482	0.013054	86.9988
2584	1.39536	0.0130539	86.999
2585	1.3959	0.0130539	86.9992
2586	1.39644	0.0130539	86.9994
2587	1.39698	0.0130539	86.9995
2588	1.39752	0.0130539	86.9997
2589	1.39806	0.0130539	86.9999
2590	1.3986	0.0130539	87.0001
2591	1.39914	0.0130539	87.0003
2592	1.39968	0.0130538	87.0004
2593	1.40022	0.0130538	87.0006
2594	1.40076	0.0130538	87.0008
2595	1.4013	0.0130538	87.001
2596	1.40184	0.0130538	87.0011
2597	1.40238	0.0130538	87.0013
2598	1.40292	0.0130538	87.0015
2599	1.40346	0.0130537	87.0016
2600	1.404	0.0130537	87.0018
2601	1.40454	0.0130537	87.002
2602	1.40508	0.0130537	87.0022
2603	1.40562	0.0130537	87.0023
2604	1.40616	0.0130537	87.0025
2605	1.4067	0.0130537	87.0027
2606	1.40724	0.0130537	87.0029
2607	1.40778	0.0130536	87.003
2608	1.40832	0.0130536	87.0032
2609	1.40886	0.0130536	87.0034
2610	1.4094	0.0130536	87.0034
2611	1.40994	0.0130536	87.0034
2612	1.41048	0.0130536	87.0034
2613	1.41102	0.0130536	87.0034
2614	1.41156	0.0130536	87.0034
2615	1.4121	0.0130536	87.0034
2616	1.41264	0.0130536	87.0035
2617	1.41318	0.0130536	87.0035
2618	1.41372	0.0130536	87.0036
2619	1.41426	0.0130536	87.0036
2620	1.4148	0.0130536	87.0037
2621	1.41534	0.0130536	87.0038
2622	1.41588	0.0130536	87.0039
2623	1.41642	0.0130536	87.0041
2624	1.41696	0.0130535	87.0042
2625	1.4175	0.0130535	87.0044
2626	1.41804	0.0130535	87.0046
2627	1.41858	0.0130535	87.0047
2628	1.41912	0.0130535	87.0049
2629	1.41966	0.0130535	87.0051
2630	1.4202	0.0130535	87.0054
2631	1.42074	0.0130534	87.0056
2632	1.42128	0.0130534	87.0058
2633	1.42182	0.0130534	87.006
2634	1.42236	0.0130534	87.0063
2635	1.4229	0.0130534	87.0065
2636	1.42344	0.0130534	87.0067
2637	1.42398	0.0130533	87.007
2638	1.42452	0.0130533	87.0072
2639	1.42506	0.0130533	87.0074
2640	1.4256	0.0130533	87.0077
2641	1.42614	0.0130533	87.0079
2642	1.42668	0.0130533	87.0081
2643	1.42722	0.0130532	87.0083
2644	1.42776	0.0130532	87.0085
2645	1.4283	0.0130532	87.0087
2646	1.42884	0.0130532	87.0089
2647	1.42938	0.0130532	87.0091
2648	1.42992	0.0130532	87.0093
2649	1.43046	0.0130531	87.0095
2650	1.431	0.0130531	87.0097
2651	1.43154	0.0130531	87.0098
2652	1.43208	0.0130531	87.01
2653	1.43262	0.0130531	87.0102
2654	1.43316	0.0130531	87.0104
2655	1.4337	0.0130531	87.0106
2656	1.43424	0.013053	87.0108
2657	1.43478	0.013053	87.011
2658	1.43532	0.013053	87.0112
2659	1.43586	0.013053	87.0114
2660	1.4364	0.013053	87.0115
2661	1.43694	0.013053	87.0117
2662	1.43748	0.013053	87.0119
2663	1.43802	0.0130529	87.0121
2664	1.43856	0.0130529	87.0123
2665	1.4391	0.0130529	87.0125
2666	1.43964	0.0130529	87.0127
2667	1.44018	0.0130529	87.0129
2668	1.44072	0.0130529	87.0132
2669	1.44126	0.0130528	87.0134
2670	1.4418	0.0130528	87.0136
2671	1.44234	0.0130528	87.0138
2672	1.44288	0.0130528	87.014
2673	1.44342	0.0130528	87.0142
2674	1.44396	0.0130528	87.0144
2675	1.4445	0.0130527	87.0146
2676	1.44504	0.0130527	87.0148
2677	1.44558	0.0130527	87.015
2678	1.44612	0.0130527	87.0152
2679	1.44666	0.0130527	87.0154
2680	1.4472	0.0130527	87.0156
2681	1.44774	0.0130527	87.0158
2682	1.44828	0.0130526	87.016
2683	1.44882	0.0130526	87.0162
2684	1.44936	0.0130526	87.0164
2685	1.4499	0.0130526	87.0166
2686	1.45044	0.0130526	87.0167
2687	1.45098	0.0130526	87.0169
2688	1.45152	0.0130526	87.0171
2689	1.45206	0.0130525	87.0173
2690	1.4526	0.0130525	87.0174
2691	1.45314	0.0130525	87.0176
2692	1.45368	0.0130525	87.0178
2693	1.45422	0.0130525	87.0179
2694	1.45476	0.0130525	87.0181
2695	1.4553	0.0130525	87.0183
2696	1.45584	0.0130525	87.0184
2697	1.45638	0.0130524	87.0186
2698	1.45692	0.0130524	87.0188
2699	1.45746	0.0130524	87.0189
2700	1.458	0.0130524	87.0191
2701	1.45854	0.0130524	87.0193
2702	1.45908	0.0130524	87.0194
2703	1.45962	0.0130524	87.0196
2704	1.46016	0.0130524	87.0197
2705	1.4607	0.0130523	87.0199
2706	1.46124	0.0130523	87.0201
2707	1.46178	0.0130523	87.0202
2708	1.46232	0.0130523	87.0204
2709	1.46286	0.0130523	87.0205
2710	1.4634	0.0130523	87.0207
2711	1.46394	0.0130523	87.0209
2712	1.46448	0.0130523	87.021
2713	1.46502	0.0130522	87.0212
2714	1.46556	0.0130522	87.0213
2715	1.4661	0.0130522	87.0215
2716	1.46664	0.0130522	87.0217
2717	1.46718	0.0130522	87.0218
2718	1.46772	0.0130522	87.0218
2719	1.46826	0.0130522	87.0218
2720	1.4688	0.0130522	87.0218
2721	1.46934	0.0130522	87.0218
2722	1.46988	0.0130522	87.0218
2723	1.47042	0.0130522	87.0219
2724	1.47096	0.0131339	85.9357
2725	1.4715	0.0132154	84.8081
2726	1.47204	0.0132869	83.784
2727	1.47258	0.0133484	82.876
2728	1.47312	0.0134011	82.0771
2729	1.47366	0.0134464	81.3771
2730	1.4742	0.0134853	80.7656
2731	1.47474	0.0135187	80.2326
2732	1.47528	0.0135473	79.7691
2733	1.47582	0.013572	79.3665
2734	1.47636	0.0135931	79.0173
2735	1.4769	0.0136113	78.7148
2736	1.47744	0.013627	78.4529
2737	1.47798	0.0136404	78.2265
2738	1.47852	0.013652	78.0308
2739	1.47906	0.0136619	77.8617
2740	1.4796	0.0136705	77.7158
2741	1.48014	0.0136779	77.5898
2742	1.48068	0.0136842	77.4812
2743	1.48122	0.0136897	77.3876
2744	1.48176	0.0136943	77.3068
2745	1.4823	0.0136984	77.2374
2746	1.48284	0.0137018	77.1775
2747	1.48338	0.0137048	77.126
2748	1.48392	0.0137074	77.0817
2749	1.48446	0.0137096	77.0436
2750	1.485	0.0137115	77.0109
2751	1.48554	0.0137131	76.9828
2752	1.48608	0.0137145	76.9587
2753	1.48662	0.0137157	76.938
2754	1.48716	0.0137167	76.9203
2755	1.4877	0.0137176	76.9052
2756	1.48824	0.0137183	76.8922
2757	1.48878	0.0137189	76.8811
2758	1.48932	0.0137195	76.8717
2759	1.48986	0.0137199	76.8637
2760	1.4904	0.0137203	76.857
2761	1.49094	0.0137207	76.8512
2762	1.49148	0.0137209	76.8464
2763	1.49202	0.0137212	76.8423
2764	1.49256	0.0137214	76.8389
2765	1.4931	0.0137215	76.8361
2766	1.49364	0.0137217	76.8338
2767	1.49418	0.0137218	76.8319
2768	1.49472	0.0137219	76.8304
2769	1.49526	0.0137219	76.8292
2770	1.4958	0.013722	76.8282
2771	1.49634	0.013722	76.8275
2772	1.49688	0.013722	76.827
2773	1.49742	0.0137221	76.8267
2774	1.49796	0.0137221	76.8265
2775	1.4985	0.0137221	76.8265
2776	1.49904	0.0137221	76.8265
2777	1.49958	0.0137221	76.8267
2778	1.50012	0.0137221	76.8269
2779	1.50066	0.013722	76.8272
2780	1.5012	0.013722	76.8276
2781	1.50174	0.013722	76.8279
2782	1.50228	0.013722	76.8284
2783	1.50282	0.0137219	76.8288
2784	1.50336	0.0137219	76.8294
2785	1.5039	0.0137219	76.8299
2786	1.50444	0.0137219	76.8305
2787	1.50498	0.0137218	76.831
2788	1.50552	0.0137218	76.8316
2789	1.50606	0.0137218	76.8322
2790	1.5066	0.0137217	76.8328
2791	1.50714	0.0137217	76.8334
2792	1.50768	0.0137216	76.8341
2793	1.50822	0.0137216	76.8347
2794	1.50876	0.0137216	76.8353
2795	1.5093	0.0137215	76.836
2796	1.50984	0.0137215	76.8366
2797	1.51038	0.0137215	76.8372
2798	1.51092	0.0137214	76.8378
2799	1.51146	0.0137214	76.8385
2800	1.512	0.0137214	76.8391
2801	1.51254	0.0137213	76.8397
2802	1.51308	0.0137213	76.8404
2803	1.51362	0.0137212	76.841
2804	1.51416	0.0137212	76.8416
2805	1.5147	0.0137212	76.8422
2806	1.51524	0.0137211	76.8428
2807	1.51578	0.0137211	76.8435
2808	1.51632	0.0137211	76.8441
2809	1.51686	0.013721	76.8447
2810	1.5174	0.013721	76.8453
2811	1.51794	0.013721	76.8459
2812	1.51848	0.0137209	76.8465
2813	1.51902	0.0137209	76.8471
2814	1.51956	0.0137209	76.8477
2815	1.5201	0.0137208	76.8483
2816	1.52064	0.0137208	76.8489
2817	1.52118	0.0137208	76.8494
2818	1.52172	0.0137207	76.85
2819	1.52226	0.0137207	76.8506
2820	1.5228	0.0137207	76.8512
2821	1.52334	0.0137206	76.8517
2822	1.52388	0.0137206	76.8523
2823	1.52442	0.0137206	76.8529
2824	1.52496	0.0137205	76.8534
2825	1.5255	0.0137205	76.854
2826	1.52604	0.0137205	76.8546
2827	1.52658	0.0137204	76.8551
2828	1.52712	0.0137204	76.8556
2829	1.52766	0.0137204	76.8562
2830	1.5282	0.0137203	76.8567
2831	1.52874	0.0137203	76.8572
2832	1.52928	0.0137203	76.8578
2833	1.52982	0.0137203	76.8583
2834	1.53036	0.0137202	76.8588
2835	1.5309	0.0137202	76.8594
2836	1.53144	0.0137202	76.8599
2837	1.53198	0.0137201	76.8604
2838	1.53252	0.0137201	76.8609
2839	1.53306	0.0137201	76.8614
2840	1.5336	0.01372	76.8619
2841	1.53414	0.01372	76.8624
2842	1.53468	0.01372	76.8629
2843	1.53522	0.01372	76.8634
2844	1.53576	0.0137199	76.8639
2845	1.5363	0.0137199	76.8644
2846	1.53684	0.0137199	76.8648
2847	1.53738	0.0137198	76.8653
2848	1.53792	0.0137198	76.8658
2849	1.53846	0.0137198	76.8663
2850	1.539	0.0137198	76.8667
2851	1.53954	0.0137197	76.8672
2852	1.54008	0.0137197	76.8677
2853	1.54062	0.0137197	76.8682
2854	1.54116	0.0137197	76.8686
2855	1.5417	0.0137196	76.8691
2856	1.54224	0.0137196	76.8695
2857	1.54278	0.0137196	76.87
2858	1.54332	0.0137196	76.8704
2859	1.54386	0.0137195	76.8708
2860	1.5444	0.0137195	76.8713
2861	1.54494	0.0137195	76.8717
2862	1.54548	0.0137195	76.8722
2863	1.54602	0.0137194	76.8726
2864	1.54656	0.0137194	76.8731
2865	1.5471	0.0137194	76.8735
2866	1.54764	0.0137194	76.8739
2867	1.54818	0.0137193	76.8743
2868	1.54872	0.0137193	76.8747
2869	1.54926	0.0137193	76.8752
2870	1.5498	0.0137193	76.8755
2871	1.55034	0.0137192	76.876
2872	1.55088	0.0137192	76.8764
2873	1.55142	0.0137192	76.8768
2874	1.55196	0.0137192	76.8772
2875	1.5525	0.0137191	76.8776
2876	1.55304	0.0137191	76.878
2877	1.55358	0.0137191	76.8784
2878	1.55412	0.0137191	76.8788
2879	1.55466	0.0137191	76.8792
2880	1.5552	0.013719	76.8796
2881	1.55574	0.013719	76.88
2882	1.55628	0.013719	76.8803
2883	1.55682	0.013719	76.8807
2884	1.55736	0.0137189	76.8811
2885	1.5579	0.0137189	76.8815
2886	1.55844	0.0137189	76.8819
2887	1.55898	0.0137189	76.8822
2888	1.55952	0.0137189	76.8826
2889	1.56006	0.0137188	76.8829
2890	1.5606	0.0137188	76.8833
2891	1.56114	0.0137188	76.8837
2892	1.56168	0.0137188	76.884
2893	1.56222	0.0137188	76.8844
2894	1.56276	0.0137187	76.8848
2895	1.5633	0.0137187	76.8851
2896	1.56384	0.0137187	76.8854
2897	1.56438	0.0137187	76.8858
2898	1.56492	0.0137187	76.8861
2899	1.56546	0.0137186	76.8865
2900	1.566	0.0137186	76.8868
2901	1.56654	0.0137186	76.8872
2902	1.56708	0.0137186	76.8875
2903	1.56762	0.0137186	76.8878
2904	1.56816	0.0137185	76.8882
2905	1.5687	0.0137185	76.8885
2906	1.56924	0.0137185	76.8888
2907	1.56978	0.0137185	76.8892
2908	1.57032	0.0137185	76.8895
2909	1.57086	0.0137184	76.8898
2910	1.5714	0.0137184	76.8901
2911	1.57194	0.0137184	76.8904
2912	1.57248	0.0137184	76.8908
2913	1.57302	0.0137184	76.8911
2914	1.57356	0.0137184	76.8914
2915	1.5741	0.0137183	76.8917
2916	1.57464	0.0137183	76.892
2917	1.57518	0.0137183	76.8923
2918	1.57572	0.0137183	76.8926
2919	1.57626	0.0137183	76.8929
2920	1.5768	0.0137182	76.8932
2921	1.57734	0.0137182	76.8935
2922	1.57788	0.0137182	76.8938
2923	1.57842	0.0137182	76.8941
2924	1.57896	0.0137182	76.8944
2925	1.5795	0.0137182	76.8947
2926	1.58004	0.0137181	76.895
2927	1.58058	0.0137181	76.8953
2928	1.58112	0.0137181	76.8955
2929	1.58166	0.0137181	76.8958
2930	1.5822	0.0137181	76.8961
2931	1.58274	0.0137181	76.8964
2932	1.58328	0.013718	76.8967
2933	1.58382	0.013718	76.8969
2934	1.58436	0.013718	76.8972
2935	1.5849	0.013718	76.8975
2936	1.58544	0.013718	76.8978
2937	1.58598	0.013718	76.898
2938	1.58652	0.013718	76.8983
2939	1.58706	0.0137179	76.8985
2940	1.5876	0.0137179	76.8988
2941	1.58814	0.0137179	76.8991
2942	1.58868	0.0137179	76.8993
2943	1.58922	0.0137179	76.8996
2944	1.58976	0.0137179	76.8999
2945	1.5903	0.0137178	76.9001
2946	1.59084	0.0137178	76.9003
2947	1.59138	0.0137178	76.9006
2948	1.59192	0.0137178	76.9009
2949	1.59246	0.0137178	76.9011
2950	1.593	0.0137178	76.9013
2951	1.59354	0.0137178	76.9016
2952	1.59408	0.0137177	76.9018
2953	1.59462	0.0137177	76.9021
2954	1.59516	0.0137177	76.9023
2955	1.5957	0.0137177	76.9026
2956	1.59624	0.0137177	76.9028
2957	1.59678	0.0137177	76.903
2958	1.59732	0.0137177	76.9033
2959	1.59786	0.0137177	76.9035
2960	1.5984	0.0137176	76.9037
2961	1.59894	0.0137176	76.904
2962	1.59948	0.0137176	76.9042
2963	1.60002	0.0137176	76.9044
2964	1.60056	0.0137176	76.9047
2965	1.6011	0.0137176	76.9049
2966	1.60164	0.0137176	76.9051
2967	1.60218	0.0137175	76.9053
2968	1.60272	0.0137175	76.9055
2969	1.60326	0.0137175	76.9057
2970	1.6038	0.0137175	76.906
2971	1.60434	0.0137175	76.9062
2972	1.60488	0.0137175	76.9064
2973	1.60542	0.0137175	76.9066
2974	1.60596	0.0137175	76.9068
2975	1.6065	0.0137174	76.907
2976	1.60704	0.0137174	76.9072
2977	1.60758	0.0137174	76.9074
2978	1.60812	0.0137174	76.9077
2979	1.60866	0.0137174	76.9079
2980	1.6092	0.0137174	76.9081
2981	1.60974	0.0137174	76.9083
2982	1.61028	0.0137174	76.9085
2983	1.61082	0.0137174	76.9087
2984	1.61136	0.0137173	76.9089
2985	1.6119	0.0137173	76.9091
2986	1.61244	0.0137173	76.9093
2987	1.61298	0.0137173	76.9094
2988	1.61352	0.0137173	76.9096
2989	1.61406	0.0137173	76.9098
2990	1.6146	0.0137173	76.91
2991	1.61514	0.0137173	76.9102
2992	1.61568	0.0137173	76.9104
2993	1.61622	0.0137172	76.9106
2994	1.61676	0.0137172	76.9108
2995	1.6173	0.0137172	76.911
2996	1.61784	0.0137172	76.9112
2997	1.61838	0.0137172	76.9113
2998	1.61892	0.0137172	76.9115
2999	1.61946	0.0137172	76.9117
3000	1.62	0.0137172	76.9119
3001	1.62054	0.0137172	76.912
3002	1.62108	0.0137172	76.9122
3003	1.62162	0.0137171	76.9124
3004	1.62216	0.0137171	76.9126
3005	1.6227	0.0137171	76.9127
3006	1.62324	0.0137171	76.9129
3007	1.62378	0.0137171	76.9131
3008	1.62432	0.0137171	76.9132
3009	1.62486	0.0137171	76.9134
3010	1.6254	0.0137171	76.9136
3011	1.62594	0.0137171	76.9138
3012	1.62648	0.0137171	76.9139
3013	1.62702	0.013717	76.9141
3014	1.62756	0.013717	76.9142
3015	1.6281	0.013717	76.9144
3016	1.62864	0.013717	76.9146
3017	1.62918	0.013717	76.9147
3018	1.62972	0.013717	76.9149
3019	1.63026	0.013717	76.9151
3020	1.6308	0.013717	76.9152
3021	1.63134	0.013717	76.9154
3022	1.63188	0.013717	76.9155
3023	1.63242	0.013717	76.9157
3024	1.63296	0.0137169	76.9158
3025	1.6335	0.0137169	76.916
3026	1.63404	0.0137169	76.9161
3027	1.63458	0.0137169	76.9163
3028	1.63512	0.0137169	76.9164
3029	1.63566	0.0137169	76.9166
3030	1.6362	0.0137169	76.9167
3031	1.63674	0.0137169	76.9169
3032	1.63728	0.0137169	76.917
3033	1.63782	0.0137169	76.9171
3034	1.63836	0.0137169	76.9173
3035	1.6389	0.0137169	76.9174
3036	1.63944	0.0137168	76.9176
3037	1.63998	0.0137168	76.9177
3038	1.64052	0.0137168	76.9179
3039	1.64106	0.0137168	76.918
3040	1.6416	0.0137168	76.9181
3041	1.64214	0.0137168	76.9183
3042	1.64268	0.0137168	76.9184
3043	1.64322	0.0137168	76.9185
3044	1.64376	0.0137168	76.9187
3045	1.6443	0.0137168	76.9188
3046	1.64484	0.0137168	76.919
3047	1.64538	0.0137168	76.9191
3048	1.64592	0.0137167	76.9192
3049	1.64646	0.0137167	76.9193
3050	1.647	0.0137167	76.9195
3051	1.64754	0.0137167	76.9196
3052	1.64808	0.0137167	76.9197
3053	1.64862	0.0137167	76.9199
3054	1.64916	0.0137167	76.92
3055	1.6497	0.0137167	76.9201
3056	1.65024	0.0137167	76.9202
3057	1.65078	0.0137167	76.9204
3058	1.65132	0.0137167	76.9205
3059	1.65186	0.0137167	76.9206
3060	1.6524	0.0137167	76.9207
3061	1.65294	0.0137167	76.9209
3062	1.65348	0.0137166	76.921
3063	1.65402	0.0137166	76.9211
3064	1.65456	0.0137166	76.9212
3065	1.6551	0.0137166	76.9213
3066	1.65564	0.0137166	76.9214
3067	1.65618	0.0137166	76.9215
3068	1.65672	0.0137166	76.9217
3069	1.65726	0.0137166	76.9218
3070	1.6578	0.0137166	76.9219
3071	1.65834	0.0137166	76.922
3072	1.65888	0.0137166	76.9221
3073	1.65942	0.0137166	76.9222
3074	1.65996	0.0137166	76.9223
3075	1.6605	0.0137166	76.9225
3076	1.66104	0.0137166	76.9226
3077	1.66158	0.0137165	76.9227
3078	1.66212	0.0137165	76.9228
3079	1.66266	0.0137165	76.9229
3080	1.6632	0.0137165	76.923
3081	1.66374	0.0137165	76.9231
