TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
5609	3.02886	0.00323628	2.20204e-005	0.00343012	0.0206731	0.317676	0	0.0574409	0.108572	0.000714928	0.000268599	0.00101563
5610	3.0294	0.00323629	2.4673e-005	0.00343025	0.0206731	0.31768	4.81279e-007	0.0574411	0.108572	0.000600673	0.000254824	0.00092411
5611	3.02994	0.00323629	2.6238e-005	0.00343034	0.0206731	0.317683	0	0.0574413	0.108572	0.000524776	0.000241936	0.00084268
5612	3.03048	0.0032363	2.71613e-005	0.00343026	0.0206732	0.317686	1.8755e-007	0.0574414	0.108572	0.000444089	0.000222902	0.000770224
5613	3.03102	0.00323625	2.7706e-005	0.00343035	0.0206732	0.317692	1.42559e-006	0.0574415	0.108571	0.000359459	0.000208581	0.000705753
5614	3.03156	0.0032362	2.64293e-005	0.00343008	0.0206732	0.317698	0	0.0574414	0.108571	0.000344333	0.000195181	0.000648387
5615	3.0321	0.00323609	2.48771e-005	0.00342967	0.0206731	0.317696	0	0.0574411	0.108571	0.000313689	0.000186131	0.000597342
5616	3.03264	0.00323586	2.39613e-005	0.00342936	0.0206731	0.317694	2.15404e-006	0.0574407	0.108571	0.000288454	0.000184638	0.000551923
5617	3.03318	0.00323564	2.26221e-005	0.00342909	0.0206731	0.317695	2.04167e-007	0.0574402	0.108571	0.00030405	0.000176267	0.000511509
5618	3.03372	0.0032353	2.1033e-005	0.00342852	0.0206731	0.317701	0	0.0574394	0.108571	0.000298705	0.000168434	0.000475549
5619	3.03426	0.00323491	1.92965e-005	0.00342778	0.020673	0.317701	1.61776e-006	0.0574383	0.108571	0.000312491	0.000164593	0.000443552
5620	3.0348	0.00323451	1.6674e-005	0.0034272	0.020673	0.317699	2.07437e-006	0.057437	0.108571	0.000378407	0.000164486	0.000433409
5621	3.03534	0.00323401	1.35288e-005	0.00342636	0.0206729	0.3177	2.53649e-007	0.0574354	0.108571	0.000432687	0.00017136	0.000461041
5622	3.03588	0.00323344	1.08743e-005	0.00342533	0.0206728	0.317704	1.38453e-006	0.0574336	0.108571	0.000459196	0.000177792	0.000467299
5623	3.03642	0.00323277	1.09062e-005	0.00342448	0.0206727	0.317708	6.82122e-007	0.0574317	0.10857	0.000499213	0.000180323	0.000472867
5624	3.03696	0.00323204	9.32708e-006	0.00342363	0.0206726	0.317712	2.65551e-006	0.0574297	0.10857	0.000550354	0.000189666	0.00049615
5625	3.0375	0.00323131	6.79742e-006	0.00342241	0.0206725	0.317716	4.50404e-006	0.0574275	0.10857	0.000610654	0.000198407	0.000516868
5626	3.03804	0.00323047	5.30503e-006	0.00342129	0.0206723	0.317715	1.81877e-006	0.0574251	0.10857	0.000660309	0.000203099	0.000535302
5627	3.03858	0.00322963	3.62557e-006	0.00342014	0.0206722	0.317711	3.48663e-006	0.0574225	0.10857	0.000701198	0.000214463	0.000551704
5628	3.03912	0.0032288	3.43378e-006	0.00341893	0.020672	0.317704	3.98781e-006	0.0574199	0.108566	0.000771245	0.000225096	0.000566299
5629	3.03966	0.00322797	3.32063e-006	0.003418	0.0206718	0.317701	5.21364e-006	0.0574173	0.108567	0.000847113	0.000235044	0.000597614
5630	3.0402	0.00322714	2.45487e-006	0.00341703	0.0206716	0.317702	4.45226e-006	0.0574144	0.108571	0.000891401	0.000244352	0.000662134
5631	3.04074	0.0032262	1.14509e-006	0.00341581	0.0206714	0.317703	4.92516e-006	0.0574118	0.108571	0.00092787	0.000256549	0.000701216
5632	3.04128	0.00322538	3.56843e-006	0.00341493	0.0206712	0.317703	6.16855e-006	0.0574093	0.108567	0.000976089	0.00026796	0.000717663
5633	3.04182	0.00322461	4.99809e-006	0.00341408	0.0206709	0.317697	6.93338e-006	0.0574066	0.108567	0.00101579	0.00027515	0.000732297
5634	3.04236	0.0032238	4.2435e-006	0.003413	0.0206707	0.317691	7.99544e-006	0.0574039	0.108571	0.00104849	0.000288852	0.000745318
5635	3.0429	0.00322298	6.99437e-006	0.00341221	0.0206704	0.317692	7.33578e-006	0.0574016	0.108567	0.00107542	0.000298184	0.000775233
5636	3.04344	0.00322217	9.41628e-006	0.00341148	0.0206702	0.31769	7.74551e-006	0.0573992	0.108567	0.0010794	0.000303429	0.000820179
5637	3.04398	0.00322147	9.24707e-006	0.00341076	0.0206699	0.31768	7.49102e-006	0.0573968	0.108571	0.00108268	0.000311823	0.000860172
5638	3.04452	0.00322084	1.07453e-005	0.00341028	0.0206697	0.317672	1.07233e-005	0.0573949	0.108571	0.00112176	0.000319677	0.000859101
5639	3.04506	0.00322032	1.32272e-005	0.00340973	0.0206694	0.317667	1.17899e-005	0.0573928	0.108571	0.00113575	0.000327026	0.000858148
5640	3.0456	0.00321986	1.54904e-005	0.00340919	0.0206691	0.317663	9.59032e-006	0.057391	0.108571	0.00109271	0.000330415	0.000875629
5641	3.04614	0.0032194	1.92226e-005	0.00340902	0.0206689	0.317655	1.09565e-005	0.0573895	0.108571	0.00111183	0.000330098	0.000891183
5642	3.04668	0.003219	2.14245e-005	0.00340875	0.0206686	0.317652	1.16451e-005	0.0573882	0.108571	0.00112757	0.000333288	0.000905023
5643	3.04722	0.00321871	2.43215e-005	0.00340865	0.0206683	0.317644	1.27545e-005	0.0573871	0.108571	0.00110416	0.000339761	0.000917337
5644	3.04776	0.00321854	2.76286e-005	0.0034087	0.020668	0.317634	1.51396e-005	0.0573859	0.108567	0.00108488	0.000345817	0.000891638
5645	3.0483	0.00321837	3.03787e-005	0.00340874	0.0206677	0.317624	1.36582e-005	0.057385	0.108571	0.00105082	0.000347996	0.0008871
5646	3.04884	0.00321819	3.43982e-005	0.00340885	0.0206674	0.317608	1.45783e-005	0.0573843	0.108575	0.00104096	0.000346548	0.000919718
5647	3.04938	0.00321813	3.75685e-005	0.00340907	0.0206672	0.3176	1.70811e-005	0.0573838	0.108566	0.00101465	0.000341706	0.000893757
5648	3.04992	0.00321819	3.94388e-005	0.00340951	0.0206669	0.317592	1.55266e-005	0.0573835	0.108567	0.000974797	0.000340662	0.000888985
5649	3.05046	0.0032183	4.13412e-005	0.00340987	0.0206666	0.317581	1.4955e-005	0.0573833	0.108571	0.000978356	0.000343173	0.000884739
5650	3.051	0.00321852	4.48606e-005	0.00341036	0.0206663	0.317567	1.531e-005	0.0573832	0.108571	0.000963099	0.000335061	0.000862632
5651	3.05154	0.00321874	4.77359e-005	0.00341076	0.020666	0.317554	1.81637e-005	0.0573834	0.108571	0.000932347	0.000330957	0.00086129
5652	3.05208	0.0032189	5.02312e-005	0.00341134	0.0206657	0.317548	1.94655e-005	0.0573836	0.108571	0.000925213	0.000330606	0.000841768
5653	3.05262	0.00321923	5.33014e-005	0.00341207	0.0206654	0.317535	1.71198e-005	0.0573839	0.10857	0.000919337	0.000323302	0.000824397
5654	3.05316	0.00321961	5.59116e-005	0.0034128	0.0206651	0.317519	2.01139e-005	0.0573843	0.10857	0.000878123	0.000319955	0.000808941
5655	3.0537	0.00322005	5.74516e-005	0.00341361	0.0206648	0.317508	1.97913e-005	0.0573847	0.10857	0.000844185	0.000320312	0.000776859
5656	3.05424	0.00322054	5.83601e-005	0.00341424	0.0206645	0.317497	1.99917e-005	0.0573853	0.10857	0.000834426	0.000317158	0.00078497
5657	3.05478	0.00322098	5.96951e-005	0.00341489	0.0206641	0.317486	2.14043e-005	0.0573859	0.108566	0.00082639	0.00031072	0.000792186
5658	3.05532	0.00322146	6.36787e-005	0.00341579	0.0206638	0.317472	2.05269e-005	0.0573867	0.108563	0.00083796	0.000304696	0.000780279
5659	3.05586	0.00322195	6.76269e-005	0.00341676	0.0206635	0.317459	2.10719e-005	0.0573875	0.108567	0.000811113	0.000306034	0.000769685
5660	3.0564	0.00322248	6.75591e-005	0.00341757	0.0206632	0.317446	2.22705e-005	0.0573883	0.108571	0.000789004	0.000307286	0.000760258
5661	3.05694	0.00322302	6.67201e-005	0.00341853	0.0206629	0.31743	2.1526e-005	0.0573894	0.108571	0.000807174	0.000301483	0.00075187
5662	3.05748	0.00322361	6.94212e-005	0.0034197	0.0206625	0.317414	2.19884e-005	0.0573903	0.108571	0.000785761	0.000296054	0.000726077
5663	3.05802	0.00322425	7.18137e-005	0.00342069	0.0206622	0.317403	2.32383e-005	0.0573911	0.108567	0.000749941	0.000294461	0.000703128
5664	3.05856	0.00322483	7.32252e-005	0.00342155	0.0206618	0.317396	2.2462e-005	0.0573921	0.108567	0.000756819	0.000292971	0.000701035
5665	3.0591	0.00322547	7.24599e-005	0.00342256	0.0206615	0.317381	2.29442e-005	0.0573931	0.108563	0.000780671	0.000291576	0.000699174
5666	3.05964	0.00322616	7.20084e-005	0.00342353	0.0206611	0.317363	2.41818e-005	0.0573941	0.108564	0.000782125	0.000290272	0.000715845
5667	3.06018	0.00322679	7.49381e-005	0.00342438	0.0206607	0.317349	2.49502e-005	0.0573952	0.108572	0.000746946	0.000292538	0.000749008
5668	3.06072	0.00322742	7.50684e-005	0.00342538	0.0206604	0.317336	2.44729e-005	0.057396	0.108568	0.000736165	0.000291172	0.00074186
5669	3.06126	0.00322804	7.51453e-005	0.00342634	0.02066	0.317323	2.32323e-005	0.0573969	0.108568	0.000763663	0.000286406	0.000717171
5670	3.0618	0.00322866	7.51907e-005	0.00342746	0.0206596	0.31731	2.554e-005	0.0573981	0.108572	0.000768119	0.000288921	0.000695203
5671	3.06234	0.00322934	7.52175e-005	0.00342851	0.0206592	0.317294	2.41066e-005	0.0573991	0.108572	0.000771789	0.0002843	0.000712312
5672	3.06288	0.00323001	7.68313e-005	0.00342961	0.0206588	0.317279	2.49969e-005	0.0574	0.108568	0.000792998	0.000283464	0.000727536
5673	3.06342	0.00323069	7.77834e-005	0.00343064	0.0206585	0.317267	2.59811e-005	0.0574009	0.108564	0.000810463	0.000286169	0.000722754
5674	3.06396	0.0032313	7.75461e-005	0.00343159	0.0206581	0.317255	2.22956e-005	0.0574018	0.108568	0.000824845	0.000285212	0.000718498
5675	3.0645	0.00323191	7.7406e-005	0.00343266	0.0206577	0.31724	2.61218e-005	0.0574027	0.108568	0.0008185	0.000287804	0.000714712
5676	3.06504	0.00323257	7.81225e-005	0.00343385	0.0206573	0.317229	2.52824e-005	0.0574036	0.108565	0.000813276	0.000283255	0.000729671
5677	3.06558	0.00323329	7.85451e-005	0.00343418	0.0206569	0.317221	4.28415e-006	0.0574046	0.108569	0.000808973	0.000282486	0.00109122
5678	3.06612	0.00323365	6.84073e-005	0.00343379	0.0206567	0.317224	0	0.057405	0.108573	0.000732679	0.000278279	0.00137627
5679	3.06666	0.00323362	5.20393e-005	0.00343351	0.0206568	0.31724	1.65464e-006	0.057405	0.108573	0.000615291	0.000260394	0.00124501
5680	3.0672	0.00323359	4.31819e-005	0.00343331	0.0206568	0.317254	0	0.057405	0.108572	0.000518625	0.000240173	0.00110988
5681	3.06774	0.00323355	3.79565e-005	0.00343317	0.0206568	0.317266	2.17733e-006	0.0574053	0.108568	0.000439025	0.00022474	0.00100798
5682	3.06828	0.00323352	3.40746e-005	0.00343307	0.0206569	0.317277	1.72681e-006	0.0574053	0.108568	0.000373477	0.0002103	0.000917309
5683	3.06882	0.00323355	3.33826e-005	0.00343314	0.0206569	0.317283	4.69524e-007	0.0574054	0.108572	0.000301312	0.000193303	0.000799972
5684	3.06936	0.00323364	3.29743e-005	0.00343319	0.0206569	0.317288	2.78756e-006	0.0574056	0.108568	0.000241887	0.000184373	0.000677238
5685	3.0699	0.00323361	3.11354e-005	0.00343299	0.0206569	0.317296	1.34779e-006	0.0574056	0.108564	0.000211141	0.000176019	0.000604686
5686	3.07044	0.00323353	3.16486e-005	0.00343286	0.0206569	0.317302	7.04942e-007	0.0574051	0.108569	0.00020401	0.000168202	0.000558458
5687	3.07098	0.00323344	3.03533e-005	0.00343271	0.0206569	0.317305	2.64134e-006	0.0574047	0.108573	0.000216325	0.000160888	0.000498995
5688	3.07152	0.00323336	2.79911e-005	0.00343246	0.0206568	0.317307	2.97573e-006	0.0574043	0.108572	0.000226467	0.000154045	0.000464414
5689	3.07206	0.00323322	2.65975e-005	0.0034321	0.0206568	0.317315	2.76803e-006	0.0574037	0.108568	0.000271194	0.000154617	0.000451973
5690	3.0726	0.00323297	2.49763e-005	0.00343179	0.0206567	0.31732	2.89703e-006	0.0574029	0.108568	0.000308024	0.000155152	0.000440902
5691	3.07314	0.0032326	2.40199e-005	0.00343134	0.0206566	0.31732	4.35402e-006	0.0574017	0.108572	0.000320166	0.000152166	0.000449379
5692	3.07368	0.00323213	2.18577e-005	0.00343054	0.0206565	0.317316	4.98618e-006	0.0574004	0.108572	0.000384727	0.000156346	0.000456923
5693	3.07422	0.00323165	2.0582e-005	0.00342983	0.0206564	0.317313	3.05642e-006	0.057399	0.108572	0.00043789	0.000163744	0.000445306
5694	3.07476	0.00323118	1.98294e-005	0.00342912	0.0206563	0.317313	4.25503e-006	0.0573973	0.108572	0.000481669	0.000167179	0.00043497
5695	3.0753	0.00323071	1.85864e-005	0.0034286	0.0206561	0.317313	8.1219e-006	0.0573955	0.108572	0.000554094	0.000170393	0.000444102
5696	3.07584	0.00323024	1.62551e-005	0.00342803	0.0206559	0.317313	5.72012e-006	0.0573937	0.108568	0.000595547	0.000180375	0.000488883
5697	3.07638	0.00322966	1.64778e-005	0.00342739	0.0206557	0.317313	7.2119e-006	0.0573919	0.108568	0.000647869	0.000196689	0.000492073
5698	3.07692	0.00322902	1.74081e-005	0.00342673	0.0206556	0.317312	7.82245e-006	0.0573899	0.108568	0.000709142	0.000201491	0.000513239
5699	3.07746	0.00322845	1.6359e-005	0.00342597	0.0206553	0.317308	7.44323e-006	0.0573879	0.108564	0.000759598	0.000209471	0.000550402
5700	3.078	0.00322788	1.6539e-005	0.00342523	0.0206551	0.317304	7.67877e-006	0.0573858	0.108568	0.000819335	0.000220425	0.000583468
5701	3.07854	0.00322731	1.66452e-005	0.00342464	0.0206548	0.3173	9.06958e-006	0.0573836	0.108572	0.000850339	0.000227187	0.000612891
5702	3.07908	0.00322668	1.75069e-005	0.00342416	0.0206546	0.317293	1.128e-005	0.0573815	0.108572	0.000875869	0.000237001	0.000639071
5703	3.07962	0.00322612	1.80153e-005	0.00342353	0.0206543	0.317286	9.90706e-006	0.0573796	0.108568	0.00091508	0.00024967	0.000680695
5704	3.08016	0.00322556	1.83152e-005	0.00342307	0.020654	0.317283	9.22267e-006	0.0573777	0.108568	0.000965557	0.000265012	0.000717731
5705	3.0807	0.00322506	2.00901e-005	0.00342254	0.0206537	0.317277	1.2722e-005	0.057376	0.108572	0.000988935	0.000272391	0.000732358
5706	3.08124	0.00322468	2.11373e-005	0.0034222	0.0206535	0.317271	1.05485e-005	0.0573744	0.108576	0.00100819	0.000275809	0.000745372
5707	3.08178	0.0032243	2.41521e-005	0.00342203	0.0206532	0.317268	1.34356e-005	0.0573728	0.108575	0.00104223	0.000282493	0.000811937
5708	3.08232	0.00322397	2.75287e-005	0.00342187	0.0206529	0.317259	1.62537e-005	0.0573713	0.108571	0.00105207	0.000292235	0.000816182
5709	3.08286	0.00322365	2.87217e-005	0.00342179	0.0206526	0.317246	1.45033e-005	0.05737	0.108567	0.00106017	0.00030135	0.000783303
5710	3.0834	0.00322339	3.10236e-005	0.00342182	0.0206523	0.317238	1.40534e-005	0.0573686	0.108563	0.00104866	0.000306391	0.000809031
5711	3.08394	0.00322324	3.39796e-005	0.00342193	0.020652	0.317226	1.43329e-005	0.0573677	0.108568	0.00103918	0.00030762	0.000850253
5712	3.08448	0.00322315	3.65226e-005	0.00342214	0.0206517	0.317219	1.72335e-005	0.0573669	0.108568	0.00103137	0.000312257	0.000831947
5713	3.08502	0.00322311	3.96208e-005	0.00342244	0.0206514	0.317212	1.54319e-005	0.0573661	0.108568	0.00100676	0.000316596	0.000833987
5714	3.08556	0.00322314	4.30467e-005	0.00342284	0.020651	0.317194	1.65509e-005	0.0573657	0.108572	0.00100467	0.000320656	0.00085413
5715	3.0861	0.00322328	4.50678e-005	0.00342317	0.0206507	0.317185	1.89301e-005	0.0573656	0.108572	0.00100296	0.00031748	0.000835397
5716	3.08664	0.00322341	4.70591e-005	0.00342351	0.0206504	0.317176	1.74523e-005	0.0573654	0.108572	0.000965171	0.000314508	0.000818728
5717	3.08718	0.00322349	5.0631e-005	0.00342407	0.02065	0.31716	1.99073e-005	0.0573653	0.108568	0.000952241	0.000318702	0.000822224
5718	3.08772	0.0032238	5.35372e-005	0.00342472	0.0206497	0.317144	1.99196e-005	0.0573654	0.10856	0.000941595	0.000319139	0.000825335
5719	3.08826	0.00322416	5.52518e-005	0.00342546	0.0206494	0.317137	1.9912e-005	0.0573656	0.108565	0.000914639	0.000319548	0.000809775
5720	3.0888	0.00322453	5.78613e-005	0.00342628	0.0206491	0.31713	2.14538e-005	0.0573662	0.108573	0.000910631	0.000316443	0.000832587
5721	3.08934	0.003225	6.09989e-005	0.00342707	0.0206487	0.317112	2.04962e-005	0.0573668	0.108565	0.000907329	0.000313538	0.000852884
5722	3.08988	0.00322547	6.28499e-005	0.00342811	0.0206484	0.317095	2.1091e-005	0.0573675	0.108565	0.000868236	0.00031082	0.00081596
5723	3.09042	0.003226	6.55399e-005	0.00342918	0.0206481	0.317086	2.22586e-005	0.0573683	0.108573	0.000836043	0.00030479	0.000801433
5724	3.09096	0.00322652	6.71269e-005	0.00343011	0.0206477	0.31708	2.15334e-005	0.0573689	0.108569	0.000845909	0.000302635	0.000788507
5725	3.0915	0.00322716	6.72642e-005	0.00343102	0.0206474	0.317063	2.19839e-005	0.0573698	0.108569	0.000835846	0.000300619	0.000777006
5726	3.09204	0.00322785	7.05412e-005	0.00343206	0.020647	0.317041	2.32412e-005	0.057371	0.108573	0.000809372	0.000298732	0.000766772
5727	3.09258	0.00322848	7.24745e-005	0.00343305	0.0206467	0.317026	2.24602e-005	0.0573721	0.108573	0.000787571	0.00029348	0.000757666
5728	3.09312	0.00322916	7.36151e-005	0.0034342	0.0206464	0.317019	2.29453e-005	0.0573733	0.108572	0.000769618	0.000288565	0.000749563
5729	3.09366	0.00322984	7.5886e-005	0.0034354	0.020646	0.317005	2.57182e-005	0.0573746	0.108568	0.000754835	0.000287454	0.000705697
5730	3.0942	0.00323058	7.80247e-005	0.00343661	0.0206456	0.316984	2.39959e-005	0.0573758	0.108568	0.000742662	0.000282928	0.00072165
5731	3.09474	0.00323137	7.92865e-005	0.00343777	0.0206453	0.316975	2.50657e-005	0.0573771	0.108572	0.000750826	0.000278692	0.000717517
5732	3.09528	0.0032321	7.92318e-005	0.00343881	0.0206449	0.316965	2.44012e-005	0.0573784	0.108572	0.00073936	0.000278217	0.00069551
5733	3.09582	0.00323283	7.99986e-005	0.00344013	0.0206446	0.316949	2.32768e-005	0.0573797	0.108572	0.000711731	0.000277772	0.000694257
5734	3.09636	0.00323361	8.2049e-005	0.00344137	0.0206442	0.316932	2.55123e-005	0.0573811	0.108572	0.000707167	0.000273869	0.000693143
5735	3.0969	0.00323439	8.24597e-005	0.00344252	0.0206438	0.316917	2.56609e-005	0.0573825	0.108576	0.000721597	0.000270216	0.000673823
5736	3.09744	0.00323522	8.19029e-005	0.00344363	0.0206435	0.316902	2.55686e-005	0.0573838	0.108575	0.000715291	0.000270286	0.00067496
5737	3.09798	0.00323599	8.23735e-005	0.00344478	0.0206431	0.316887	2.5626e-005	0.057385	0.108567	0.000710099	0.000270352	0.000675972
5738	3.09852	0.00323671	8.1053e-005	0.00344604	0.0206427	0.316876	2.40532e-005	0.0573864	0.108563	0.000705823	0.000263439	0.0006952
5739	3.09906	0.00323753	8.18721e-005	0.00344728	0.0206424	0.316865	2.3493e-005	0.0573876	0.108568	0.000702302	0.000263945	0.00071231
5740	3.0996	0.0032383	8.23553e-005	0.00344852	0.020642	0.316854	2.69152e-005	0.0573888	0.108572	0.000717591	0.000264419	0.000709206
5741	3.10014	0.00323894	8.18413e-005	0.00344947	0.0206416	0.316843	2.63267e-005	0.0573902	0.108572	0.000711992	0.000261374	0.000706444
5742	3.10068	0.00323965	8.23371e-005	0.00345064	0.0206412	0.316828	2.3618e-005	0.0573914	0.108571	0.000707382	0.000258526	0.000667329
5743	3.10122	0.00324047	8.18306e-005	0.00345187	0.0206409	0.316814	2.53004e-005	0.0573924	0.108571	0.000703586	0.000255861	0.00068751
5744	3.10176	0.00324128	8.23308e-005	0.00345286	0.0206405	0.316804	2.57925e-005	0.0573935	0.108571	0.000718648	0.000260343	0.000705467
5745	3.1023	0.00324198	8.18269e-005	0.00345401	0.0206401	0.316793	2.39498e-005	0.0573948	0.108567	0.000749238	0.000264535	0.000721446
5746	3.10284	0.00324261	8.07306e-005	0.00345513	0.0206397	0.316779	2.50943e-005	0.0573959	0.108567	0.000756241	0.000268458	0.000735663
5747	3.10338	0.00324325	8.08828e-005	0.00345627	0.0206393	0.316765	2.59205e-005	0.0573968	0.108571	0.000725632	0.000265154	0.000693329
5748	3.10392	0.00324395	8.09727e-005	0.00345725	0.020639	0.316755	2.38703e-005	0.0573978	0.108571	0.000700426	0.000262063	0.000692316
5749	3.10446	0.00324458	7.86286e-005	0.00345816	0.0206386	0.316745	2.36066e-005	0.0573989	0.108571	0.000716046	0.000266145	0.000728072
5750	3.105	0.00324521	7.88438e-005	0.0034592	0.0206383	0.316734	2.53075e-005	0.0573998	0.108571	0.000747096	0.000266477	0.000741559
5751	3.10554	0.00324596	8.05687e-005	0.00346024	0.0206379	0.31672	2.27139e-005	0.0574006	0.108567	0.000754476	0.000259813	0.00075356
5752	3.10608	0.00324665	7.91893e-005	0.00346128	0.0206375	0.316707	2.43248e-005	0.0574015	0.108567	0.000760554	0.000257065	0.00074591
5753	3.10662	0.00324722	7.75765e-005	0.00346218	0.0206372	0.316697	2.33243e-005	0.0574024	0.108571	0.000747371	0.000261469	0.000739103
5754	3.10716	0.00324779	7.66251e-005	0.00346313	0.0206368	0.316686	2.39457e-005	0.0574033	0.108567	0.000718328	0.000262102	0.000751374
5755	3.1077	0.00324836	7.60637e-005	0.00346405	0.0206364	0.31668	2.20226e-005	0.0574041	0.108575	0.000730787	0.000259207	0.000762293
5756	3.10824	0.00324893	7.49336e-005	0.00346501	0.0206361	0.316673	2.32171e-005	0.057405	0.108579	0.000759235	0.000259986	0.000772009
5757	3.10878	0.00324956	7.34678e-005	0.00346594	0.0206358	0.316658	2.24752e-005	0.0574058	0.10857	0.000764473	0.000264201	0.000780654
5758	3.10932	0.00325007	7.42011e-005	0.00346677	0.0206354	0.316644	1.98618e-005	0.0574064	0.10857	0.000750598	0.000264659	0.000788346
5759	3.10986	0.00325058	7.46337e-005	0.00346761	0.0206351	0.316637	2.30221e-005	0.0574068	0.10857	0.000739173	0.000265086	0.000795191
5760	3.1104	0.00325115	7.32909e-005	0.00346846	0.0206347	0.31663	2.10592e-005	0.0574075	0.108566	0.000729765	0.000261999	0.000782953
5761	3.11094	0.00325166	7.16997e-005	0.00346931	0.0206344	0.316622	2.22784e-005	0.0574083	0.108566	0.000740205	0.000259111	0.000753735
5762	3.11148	0.00325211	7.0761e-005	0.00347003	0.0206341	0.316618	1.9984e-005	0.0574089	0.108567	0.000730614	0.000256408	0.000782722
5763	3.11202	0.00325256	7.02071e-005	0.00347066	0.0206338	0.31661	1.83349e-005	0.0574094	0.108567	0.000704529	0.00025388	0.000808515
5764	3.11256	0.00325301	6.82824e-005	0.00347145	0.0206335	0.316598	2.08963e-005	0.05741	0.108571	0.000701237	0.000255001	0.000794809
5765	3.1131	0.00325341	6.71469e-005	0.0034722	0.0206331	0.316593	1.93053e-005	0.0574105	0.108563	0.000716713	0.00025605	0.000800941
5766	3.11364	0.0032538	6.6477e-005	0.00347286	0.0206328	0.316591	1.87564e-005	0.0574109	0.10856	0.000729458	0.000257032	0.000806398
5767	3.11418	0.00325426	6.60818e-005	0.00347352	0.0206325	0.316586	1.90974e-005	0.0574112	0.108568	0.000721764	0.000254463	0.000792925
5768	3.11472	0.00325471	6.66476e-005	0.00347406	0.0206322	0.316576	1.88856e-005	0.0574116	0.108568	0.000697242	0.00025206	0.000780937
5769	3.11526	0.0032551	6.53834e-005	0.00347478	0.020632	0.316566	1.748e-005	0.057412	0.108568	0.000677048	0.000249811	0.00077027
5770	3.1158	0.00325538	6.38386e-005	0.00347544	0.0206317	0.31656	1.52788e-005	0.0574123	0.108568	0.000660419	0.000247707	0.000779106
5771	3.11634	0.00325567	6.21282e-005	0.00347603	0.0206314	0.316558	1.81831e-005	0.0574126	0.108569	0.000664914	0.000245739	0.000768641
5772	3.11688	0.00325607	5.87221e-005	0.00347632	0.0206312	0.316554	1.63792e-005	0.0574127	0.108573	0.000686802	0.000243897	0.000741001
5773	3.11742	0.00325629	5.75117e-005	0.00347659	0.0206309	0.316543	1.44254e-005	0.0574129	0.108572	0.000686639	0.000242173	0.000753063
5774	3.11796	0.00325646	5.83956e-005	0.0034771	0.0206306	0.316536	1.71761e-005	0.0574131	0.108576	0.000686505	0.000244048	0.000763796
5775	3.1185	0.00325669	5.73191e-005	0.00347762	0.0206304	0.316536	1.39305e-005	0.0574129	0.108576	0.000668207	0.000242315	0.000773346
5776	3.11904	0.00325686	5.58849e-005	0.00347801	0.0206301	0.316532	1.44092e-005	0.0574129	0.108567	0.000671326	0.000240693	0.000745187
5777	3.11958	0.00325709	5.42399e-005	0.00347829	0.0206299	0.316527	1.5649e-005	0.0574129	0.108567	0.000673895	0.000242663	0.00073846
5778	3.12012	0.00325726	5.24703e-005	0.00347845	0.0206296	0.316522	1.18047e-005	0.0574127	0.108568	0.000657823	0.000241019	0.000750802
5779	3.12066	0.00325732	4.98284e-005	0.00347853	0.0206294	0.31652	1.41925e-005	0.0574125	0.108568	0.000662776	0.000239481	0.000743456
5780	3.1212	0.00325744	4.90687e-005	0.00347892	0.0206292	0.316518	1.42465e-005	0.0574124	0.108572	0.000666854	0.000238042	0.000755248
5781	3.12174	0.00325756	4.94196e-005	0.00347924	0.0206289	0.316516	9.60159e-006	0.0574121	0.108568	0.000670213	0.000240183	0.000729083
5782	3.12228	0.00325756	4.72295e-005	0.00347934	0.0206287	0.316513	1.24866e-005	0.0574116	0.108564	0.000672978	0.000242186	0.000742459
5783	3.12282	0.00325757	4.59375e-005	0.00347933	0.0206285	0.31651	1.06947e-005	0.0574112	0.108568	0.000675256	0.000240572	0.00075436
5784	3.12336	0.00325752	4.51753e-005	0.00347937	0.0206283	0.31651	1.18077e-005	0.0574108	0.108572	0.000677131	0.000239063	0.000746622
5785	3.1239	0.00325747	4.23286e-005	0.00347953	0.0206281	0.316506	1.11164e-005	0.0574104	0.108568	0.000660487	0.000234163	0.000758065
5786	3.12444	0.00325749	4.14481e-005	0.00347943	0.0206279	0.316505	8.47154e-006	0.0574098	0.108568	0.000646782	0.000233066	0.000749918
5787	3.12498	0.00325738	4.17277e-005	0.00347926	0.0206277	0.316504	1.16514e-005	0.0574091	0.108568	0.000653684	0.000235527	0.000760998
5788	3.12552	0.00325729	3.86966e-005	0.00347923	0.0206275	0.316499	9.67634e-006	0.0574086	0.108568	0.000659367	0.000230855	0.000770856
5789	3.12606	0.00325725	3.69084e-005	0.00347921	0.0206274	0.316498	7.82886e-006	0.057408	0.108572	0.000664048	0.000233459	0.000779628
5790	3.1266	0.00325709	3.74515e-005	0.00347906	0.0206272	0.316499	8.97636e-006	0.0574072	0.108576	0.000667902	0.000239381	0.000750777
5791	3.12714	0.00325688	3.61738e-005	0.00347881	0.020627	0.316501	9.80074e-006	0.0574064	0.108576	0.000671075	0.000237949	0.000743434
5792	3.12768	0.00325674	3.46211e-005	0.00347872	0.0206268	0.316501	7.75159e-006	0.0574056	0.108571	0.000673688	0.000233121	0.000755228
